id,uuid,title,author,year,journal,volume,issue,url,publisher,discipline
phil/10.2307/27822047,f1bc7135-3827-305a-9ff9-001159d92a1a,Anomalism and Supervenience: A Critical Survey,ORON SHAGRIR,2009,Canadian Journal of Philosophy,39,2,jstor.org/stable/10.2307/27822047,Cambridge University Press,Philosophy
phil/10.2307/40231135,6b08f963-c500-303a-bdc6-121a12c65cb3,Another Look at Some of Zeno's Paradoxes,Flash qFiasco,1980,Canadian Journal of Philosophy,10,1,jstor.org/stable/10.2307/40231135,Cambridge University Press,Philosophy
phil/10.2307/40230348,b17f811f-b39d-3c4a-b736-994445f33d4e,Another Perspective on the Speckled Hen,David M. Johnson,1971,Canadian Journal of Philosophy,1,2,jstor.org/stable/10.2307/40230348,Cambridge University Press,Philosophy
phil/10.2307/40232114,5324f497-f8d6-3bd3-8985-e08f2a4d72e4,Anselm's Account of Freedom,"Thomas Williams, Sandra Visser",2001,Canadian Journal of Philosophy,31,2,jstor.org/stable/10.2307/40232114,Cambridge University Press,Philosophy
phil/10.2307/40230521,fd0f2372-f7ff-3c47-b948-81b79b0c7a8a,Anthropological Science Fiction and Logical Necessity,John V. Canfield,1975,Canadian Journal of Philosophy,4,3,jstor.org/stable/10.2307/40230521,Cambridge University Press,Philosophy
phil/10.2307/40231058,e02dab0c-7e06-3bef-a6d8-5adc04d81d75,Anti-Racism and Unlimited Freedom of Speech: An Untenable Dualism,Marvin Glass,1978,Canadian Journal of Philosophy,8,3,jstor.org/stable/10.2307/40231058,Cambridge University Press,Philosophy
phil/10.2307/41445480,23e6adf2-2f94-3c8d-b4a5-a5d74df21cbd,"Anti-luck Epistemology, Pragmatic Encroachment, and True Belief",NATHAN BALLANTYNE,2011,Canadian Journal of Philosophy,41,4,jstor.org/stable/10.2307/41445480,Cambridge University Press,Philosophy
phil/10.2307/26445232,27997e68-24b7-38cb-a0eb-7e1d8b14610c,Appendix to Juhani Yli-Vakkuri's 'Epistemicism and Modality',Peter Fritz,2016,Canadian Journal of Philosophy,46,4/5,jstor.org/stable/10.2307/26445232,Cambridge University Press,Philosophy
phil/10.2307/40230512,ed79438a-a687-3160-8bcc-a11f7142e9f6,Aquinas on Inner Space,F. F. Centore,1974,Canadian Journal of Philosophy,4,2,jstor.org/stable/10.2307/40230512,Cambridge University Press,Philosophy
phil/10.2307/40230636,88072948-1425-3775-b904-f1ff56ad8991,Aquinas on the Self-Evidence of God's Existence,Richard R. La Croix,1976,Canadian Journal of Philosophy,6,3,jstor.org/stable/10.2307/40230636,Cambridge University Press,Philosophy
phil/10.2307/26444355,88665020-5c2f-30d8-bbd6-ec87dd440125,Arbitrary combination and the use of signs in mathematics: Kant's 1763 Prize Essay and its Wolffian background,Katherine Dunlop,2014,Canadian Journal of Philosophy,44,5/6,jstor.org/stable/10.2307/26444355,Cambridge University Press,Philosophy
phil/10.2307/40232104,961dd467-013a-33f1-96c8-c8ac9c772124,Are Frege Cases Exceptions to Intentional Generalizations?,"Murat Aydede, Philip Robbins",2001,Canadian Journal of Philosophy,31,1,jstor.org/stable/10.2307/40232104,Cambridge University Press,Philosophy
phil/10.2307/40231468,7bf22193-4c8b-370f-8d8f-c995bd7f0521,Are Singular Causal Explanations Implicit Covering-Law Explanations?,James Woodward,1986,Canadian Journal of Philosophy,16,2,jstor.org/stable/10.2307/40231468,Cambridge University Press,Philosophy
phil/10.2307/40231953,40f34a49-aa97-3163-9d69-562fcc997d12,Are Thought Experiments Just What You Thought?,John D. Norton,1996,Canadian Journal of Philosophy,26,3,jstor.org/stable/10.2307/40231953,Cambridge University Press,Philosophy
phil/10.2307/40231538,5bf2f0d7-9a9e-3387-8961-cf449859d66e,Are We Brains in a Vat? Top Philosopher Says 'No',John Heil,1987,Canadian Journal of Philosophy,17,2,jstor.org/stable/10.2307/40231538,Cambridge University Press,Philosophy
phil/10.2307/40231672,acba223d-05ec-3033-abb3-afe84bc7a4e9,Are Workers Forced to Work?,Douglas Ehring,1989,Canadian Journal of Philosophy,19,4,jstor.org/stable/10.2307/40231672,Cambridge University Press,Philosophy
phil/10.2307/26452123,407aff01-4b77-38a8-9cb7-a9e837e860c1,Are emotions perceptions of value?,"Stéphane Lemaire, Jérôme Dokic",2013,Canadian Journal of Philosophy,43,2,jstor.org/stable/10.2307/26452123,Cambridge University Press,Philosophy
phil/10.2307/26444392,e343fb76-7f14-38d6-8469-4f123a257b5e,Are liberal perfectionism and neutrality mutually exclusive?,Eldar Sarajlic,2015,Canadian Journal of Philosophy,45,4,jstor.org/stable/10.2307/26444392,Cambridge University Press,Philosophy
phil/10.2307/40230471,51163c34-b4f9-3915-afea-b55400b1b824,Are the Notions 'A Priori Truth' and 'Necessary Truth' Extensionally Equivalent?,Edward Erwin,1974,Canadian Journal of Philosophy,3,4,jstor.org/stable/10.2307/40230471,Cambridge University Press,Philosophy
phil/10.2307/48547382,0f491ff1-fa99-3bce-9df6-afdf1bfdf937,Are there dead persons?,Patrick Stokes,2019,Canadian Journal of Philosophy,49,6,jstor.org/stable/10.2307/48547382,Cambridge University Press,Philosophy
phil/10.2307/40231470,c12efb09-0547-308a-b52b-3884b5a236d5,Arguments for Skepticism,Abraham Meiden,1986,Canadian Journal of Philosophy,16,2,jstor.org/stable/10.2307/40231470,Cambridge University Press,Philosophy
phil/10.2307/40231918,aa13c3ed-e72e-3571-aee6-e724155afd2a,Aristotle on 'Signifying One' at Metaphysics Γ 4,Michael L. Ross,1995,Canadian Journal of Philosophy,25,3,jstor.org/stable/10.2307/40231918,Cambridge University Press,Philosophy
phil/10.2307/40231227,8fb259dd-b798-35c8-9e07-95aff1065f5e,Aristotle on Leisure,Joseph Owens,1981,Canadian Journal of Philosophy,11,4,jstor.org/stable/10.2307/40231227,Cambridge University Press,Philosophy
phil/10.2307/40231534,b298d2b5-ed8c-3798-bdb5-5a7dc93c8a2c,Aristotle on Making Other Selves,Elijah Millgram,1987,Canadian Journal of Philosophy,17,2,jstor.org/stable/10.2307/40231534,Cambridge University Press,Philosophy
phil/10.2307/40232221,adb4c000-2618-368c-a8be-bff86a2a0616,Aristotle on Nous of Simples,"Travis Butler, Eric Rubenstein",2004,Canadian Journal of Philosophy,34,3,jstor.org/stable/10.2307/40232221,Cambridge University Press,Philosophy
phil/10.2307/40230484,1651914e-3e0d-3abd-a3a1-829e2679a5d9,"Aristotle on the Function of Man: Fallacies, Heresies and Other Entertainments",Bernard Suits,1974,Canadian Journal of Philosophy,4,1,jstor.org/stable/10.2307/40230484,Cambridge University Press,Philosophy
phil/10.2307/40231476,864d8bfc-0da9-34bc-8e4a-5caee6cf139a,Aristotle on the Principle of Non-Contradiction,S. Marc Cohen,1986,Canadian Journal of Philosophy,16,3,jstor.org/stable/10.2307/40231476,Cambridge University Press,Philosophy
phil/10.2307/40231081,079df76e-5fc1-329c-a3c8-645ecd50d39e,"Aristotle's ""Metaphysics"" Z 13",Henry Teloh,1979,Canadian Journal of Philosophy,9,1,jstor.org/stable/10.2307/40231081,Cambridge University Press,Philosophy
phil/10.2307/40231475,058a7093-eeaf-37b3-adbb-6ef214b7c97c,Aristotle's Investigation of a Basic Logical Principle: Which Science Investigates the Principle of Non-Contradiction?,Alan Code,1986,Canadian Journal of Philosophy,16,3,jstor.org/stable/10.2307/40231475,Cambridge University Press,Philosophy
phil/10.2307/40231829,573f7fe5-2784-3e46-817c-ac1194ec279f,Aristotle's Kinêsis/Energeia Distinction: A Marginal Note on Kathleen Gill's Paper,Alexander P. D. Mourelatos,1993,Canadian Journal of Philosophy,23,3,jstor.org/stable/10.2307/40231829,Cambridge University Press,Philosophy
phil/10.2307/40231596,f3623be9-988d-38db-a01b-e6bf374c8937,Aristotle's Realism,Martin Tweedale,1988,Canadian Journal of Philosophy,18,3,jstor.org/stable/10.2307/40231596,Cambridge University Press,Philosophy
phil/10.2307/40230598,e4bb0056-0bdd-37fc-bc0f-d9e00c0d58e6,Aristotle: Cognition a Way of Being,Joseph Owens,1976,Canadian Journal of Philosophy,6,1,jstor.org/stable/10.2307/40230598,Cambridge University Press,Philosophy
phil/10.2307/40230483,45ffcea0-67c1-35f7-be58-95346e396c5d,Aristotle: The Value of Man and the Origin of Morality,J. M. Rist,1974,Canadian Journal of Philosophy,4,1,jstor.org/stable/10.2307/40230483,Cambridge University Press,Philosophy
phil/10.2307/43297862,240b6e83-8027-3bf2-8e50-fc060b58919a,Armstrong and van Fraassen on Probabilistic Laws of Nature,DUNCAN MACLEAN,2012,Canadian Journal of Philosophy,42,1,jstor.org/stable/10.2307/43297862,Cambridge University Press,Philosophy
phil/10.2307/40230706,945940fd-8fda-3ef6-8aa7-7e06f0003cfb,Armstrong's Materialism,George S. Pappas,1977,Canadian Journal of Philosophy,7,3,jstor.org/stable/10.2307/40230706,Cambridge University Press,Philosophy
phil/10.2307/26444391,4c31a1e2-dd8b-3af0-a382-9d4e91d14171,Articulate forgiveness and normative constraints,Brandon Warmke,2015,Canadian Journal of Philosophy,45,4,jstor.org/stable/10.2307/26444391,Cambridge University Press,Philosophy
phil/10.2307/48547388,27e80591-ae3a-38cb-a180-5d29eb208bb2,Assertion and transparent self-knowledge,"John Schwenkler, Eric Marcus",2019,Canadian Journal of Philosophy,49,7,jstor.org/stable/10.2307/48547388,Cambridge University Press,Philosophy
phil/10.2307/43297870,bea2befc-3a26-3495-818e-2748942d9955,Attachment to Territory: Status or Achievement?,AVERY KOLERS,2012,Canadian Journal of Philosophy,42,2,jstor.org/stable/10.2307/43297870,Cambridge University Press,Philosophy
phil/10.2307/27822045,88bbe60f-6d91-32c4-870a-b986cf7027c4,Augustine on Testimony,"PETER KING, NATHAN BALLANTYNE",2009,Canadian Journal of Philosophy,39,2,jstor.org/stable/10.2307/27822045,Cambridge University Press,Philosophy
phil/10.2307/26452134,090f1465-4d4c-3ec0-b0ff-df045d0d96f4,Autarky as a moral baseline,Kristi A. Olson,2014,Canadian Journal of Philosophy,44,2,jstor.org/stable/10.2307/26452134,Cambridge University Press,Philosophy
phil/10.2307/40230469,275b4c00-476b-359e-bf28-6363d085afac,Authority,Gary Young,1974,Canadian Journal of Philosophy,3,4,jstor.org/stable/10.2307/40230469,Cambridge University Press,Philosophy
phil/10.2307/40232090,5a8255d7-d04b-395b-b4d9-6b90bab76e5f,Autonomy Beyond Voluntarism: In Defense of Hierarchy,Stefaan E. Cuypers,2000,Canadian Journal of Philosophy,30,2,jstor.org/stable/10.2307/40232090,Cambridge University Press,Philosophy
phil/10.2307/40232293,616d92b8-53ea-3f3d-92f2-dca60ba7d2f0,Autonomy and Addiction,Neil Levy,2006,Canadian Journal of Philosophy,36,3,jstor.org/stable/10.2307/40232293,Cambridge University Press,Philosophy
phil/10.2307/40231888,57886489-5a44-3b15-932d-eaf9fdc2f6c0,Autonomy and Blameworthiness,Ishtiyaque Haji,1994,Canadian Journal of Philosophy,24,4,jstor.org/stable/10.2307/40231888,Cambridge University Press,Philosophy
phil/10.2307/40231731,a280c0d1-91e2-3e20-a794-d92fcb78e383,Autonomy and Personal History,John Christman,1991,Canadian Journal of Philosophy,21,1,jstor.org/stable/10.2307/40231731,Cambridge University Press,Philosophy
phil/10.2307/40231670,6626797d-314f-39dd-b1e2-04616de23c83,Autonomy and the Democratic Principle,Rodger Beehler,1989,Canadian Journal of Philosophy,19,4,jstor.org/stable/10.2307/40231670,Cambridge University Press,Philosophy
phil/10.2307/27822078,20729418-3843-31e4-93d4-a9d057ab7076,"Autonomy, Agency, and the Value of Enduring Beliefs",JASON KAWALL,2010,Canadian Journal of Philosophy,40,1,jstor.org/stable/10.2307/27822078,Cambridge University Press,Philosophy
phil/10.2307/40231551,37704421-e920-3aba-b627-302c059bd43b,"Autonomy, Want Satisfaction, and the Justification of Liberal Freedoms",Danny Scoccia,1987,Canadian Journal of Philosophy,17,3,jstor.org/stable/10.2307/40231551,Cambridge University Press,Philosophy
phil/10.2307/40231246,98f87cb6-c0aa-3485-b553-36d5d454f51c,Axiological Foundationalism,Robert Audi,1982,Canadian Journal of Philosophy,12,1,jstor.org/stable/10.2307/40231246,Cambridge University Press,Philosophy
phil/10.2307/40230647,41f9dd78-1564-3ee4-83ba-54b3b7ac0470,Ayers on Relative Identity,Nicholas Griffin,1976,Canadian Journal of Philosophy,6,3,jstor.org/stable/10.2307/40230647,Cambridge University Press,Philosophy
phil/10.2307/40231305,f6843939-28d2-34af-94e6-54b3414bb6b8,Basic Knowledge and Jusificaton,Robert F. Almeder,1983,Canadian Journal of Philosophy,13,1,jstor.org/stable/10.2307/40231305,Cambridge University Press,Philosophy
phil/10.2307/40231481,46d61408-978c-3811-a596-9cad087290b8,Basic Theistic Belief,Bredo C. Johnsen,1986,Canadian Journal of Philosophy,16,3,jstor.org/stable/10.2307/40231481,Cambridge University Press,Philosophy
phil/10.2307/40232300,95818d3e-8aa2-33b1-836f-55ad55180d06,Bayle's Critique of Lockean Superaddition,Todd Rryan,2006,Canadian Journal of Philosophy,36,4,jstor.org/stable/10.2307/40232300,Cambridge University Press,Philosophy
phil/10.2307/26445252,6792475a-d009-38b5-9ea0-caee7aa10544,"Beauty, the social network",Dominic McIver Lopes,2017,Canadian Journal of Philosophy,47,4,jstor.org/stable/10.2307/26445252,Cambridge University Press,Philosophy
phil/10.2307/27822068,c4326a7a-1a2a-36cb-9f2f-54230f84eb27,Being Coloured and Looking Coloured,KEITH ALLEN,2009,Canadian Journal of Philosophy,39,4,jstor.org/stable/10.2307/27822068,Cambridge University Press,Philosophy
phil/10.2307/40231654,905ca0ef-ebb7-3951-92d5-e2474780e30b,"Belief, Acceptance and Belief Reports",Nicholas Asher,1989,Canadian Journal of Philosophy,19,3,jstor.org/stable/10.2307/40231654,Cambridge University Press,Philosophy
phil/10.2307/26445273,e02c2bf3-f75c-3953-8a59-7215fa68ab80,Beliefs do not come in degrees,Andrew Moon,2017,Canadian Journal of Philosophy,47,6,jstor.org/stable/10.2307/26445273,Cambridge University Press,Philosophy
phil/10.2307/40230340,c842e015-6e8d-3715-b628-115297994260,Believing Things,Robert C. Coburn,1971,Canadian Journal of Philosophy,1,1,jstor.org/stable/10.2307/40230340,Cambridge University Press,Philosophy
phil/10.2307/40231402,362b644f-a7ca-3135-9122-158f69d65c8b,Believing and Willing,Louis P. Pojman,1985,Canadian Journal of Philosophy,15,1,jstor.org/stable/10.2307/40231402,Cambridge University Press,Philosophy
phil/10.2307/40232275,07dcdf1a-9a0a-37af-8c0b-32e14cf788c8,"Benefits, Intentions, and the Principle of Fairness",Idil Boran,2006,Canadian Journal of Philosophy,36,1,jstor.org/stable/10.2307/40232275,Cambridge University Press,Philosophy
phil/10.2307/40230592,453e23ee-56f2-3754-9e5b-b2ee7e60704d,Bentham on Public and Private Ethics,J. Brenton Stearns,1975,Canadian Journal of Philosophy,5,4,jstor.org/stable/10.2307/40230592,Cambridge University Press,Philosophy
phil/10.2307/40230344,34a0451d-6721-3fc8-8122-0fa26cfe250f,Berkeley and the Perception of Ideas,Douglas Odegard,1971,Canadian Journal of Philosophy,1,2,jstor.org/stable/10.2307/40230344,Cambridge University Press,Philosophy
phil/10.2307/40230637,b081fc51-8208-3f61-b8c4-ba6e77fdecda,Berkeley's Deletions,M. W. Beal,1976,Canadian Journal of Philosophy,6,3,jstor.org/stable/10.2307/40230637,Cambridge University Press,Philosophy
phil/10.2307/40232205,656fe884-b9e1-3c50-aaf1-107e743b8c8c,Berkeley's Epistemic Ontology: The Principles,Daniel E. Flage,2004,Canadian Journal of Philosophy,34,1,jstor.org/stable/10.2307/40232205,Cambridge University Press,Philosophy
phil/10.2307/40231683,bce4ea97-07f6-3f3f-a69b-7741b046513f,Berkeley's Ideas and the Primary/Secondary Distinction,Steven Nadler,1990,Canadian Journal of Philosophy,20,1,jstor.org/stable/10.2307/40231683,Cambridge University Press,Philosophy
phil/10.2307/40230735,a5541d53-af81-3213-b4d7-954ab5a4ab73,Berkeley's Ontology and the Epistemology of Idealism,Robert Muehlmann,1978,Canadian Journal of Philosophy,8,1,jstor.org/stable/10.2307/40230735,Cambridge University Press,Philosophy
phil/10.2307/40232242,f3e04cd5-5221-381b-a903-e7eb0f07a554,Beyond Rigidity: Reply to McKinsey,Scott Soames,2005,Canadian Journal of Philosophy,35,1,jstor.org/stable/10.2307/40232242,Cambridge University Press,Philosophy
phil/10.2307/40231223,7cb4f670-6472-33e9-a71a-30500e2f3437,Beyond Russell and Meinong,V. Warren Bourgeois,1981,Canadian Journal of Philosophy,11,4,jstor.org/stable/10.2307/40231223,Cambridge University Press,Philosophy
phil/10.2307/40231926,ce5ae187-2ba7-3640-983e-02e7e3ccc3bf,Beyond Singular Propositions?,Scott Soames,1995,Canadian Journal of Philosophy,25,4,jstor.org/stable/10.2307/40231926,Cambridge University Press,Philosophy
phil/10.2307/40230338,d172202e-7b48-3ba0-a929-a13c03e17e81,Bodily Motions and Religious Feelings,Gareth B. Matthews,1971,Canadian Journal of Philosophy,1,1,jstor.org/stable/10.2307/40230338,Cambridge University Press,Philosophy
phil/10.2307/26452166,6ecc64ee-f190-3b71-96b2-a659f7b3740f,Bolzano on conceptual and intuitive truth: the point and purpose of the distinction,Mark Textor,2013,Canadian Journal of Philosophy,43,1,jstor.org/stable/10.2307/26452166,Cambridge University Press,Philosophy
phil/10.2307/40231117,b48088d4-c4e7-3712-a7b1-96f9d986d86a,Bradley's Theory of Judgement,M. J. Cresswell,1979,Canadian Journal of Philosophy,9,4,jstor.org/stable/10.2307/40231117,Cambridge University Press,Philosophy
phil/10.2307/40231872,d4368ff4-8d06-3550-87ec-a725d3a3dae5,Breaking up: An Essay on Secession,David Gauthier,1994,Canadian Journal of Philosophy,24,3,jstor.org/stable/10.2307/40231872,Cambridge University Press,Philosophy
phil/10.2307/48547708,a5584c82-9cf0-37a7-8358-52a56d8bf3e2,Building bridges with words,Mark Douglas Warren,2018,Canadian Journal of Philosophy,48,3,jstor.org/stable/10.2307/48547708,Cambridge University Press,Philosophy
phil/10.2307/40232024,a7d236df-5d07-3d99-ae5b-2c7acb32e46c,Burge on Epistemic Paradox,Byeong D. Lee,1998,Canadian Journal of Philosophy,28,3,jstor.org/stable/10.2307/40232024,Cambridge University Press,Philosophy
phil/10.2307/40232207,d93494d1-93c2-389c-8910-cf6b67b90c9a,Bursting Bealer's Bubble: How the Starting Points Argument Begs the Question of Foundationalism against Quine,"Jason A. Warnick, Michael J. Shaffer",2004,Canadian Journal of Philosophy,34,1,jstor.org/stable/10.2307/40232207,Cambridge University Press,Philosophy
phil/10.2307/40231779,62624dbe-3a60-3d0f-844e-15aff2278697,Butler's Argument against Psychological Hedonism,Robert M. Stewart,1992,Canadian Journal of Philosophy,22,2,jstor.org/stable/10.2307/40231779,Cambridge University Press,Philosophy
phil/10.2307/48547369,a65aab3a-b6d0-3aac-970c-792a3aed4a1e,C. B. Macpherson,Peter Lindsay,2019,Canadian Journal of Philosophy,49,4,jstor.org/stable/10.2307/48547369,Cambridge University Press,Philosophy
phil/10.2307/40230476,ec65561c-67ee-3d94-a29e-c42d02d7984e,Campbell's Refutation of Egoism,Eric Mack,1974,Canadian Journal of Philosophy,3,4,jstor.org/stable/10.2307/40230476,Cambridge University Press,Philosophy
phil/10.2307/40231211,9196cff5-2e0a-346c-80ed-9a2eabd31361,Can Hume Answer Cromwell?,Gregory E. Pence,1981,Canadian Journal of Philosophy,11,3,jstor.org/stable/10.2307/40231211,Cambridge University Press,Philosophy
